feature,importance
معذورم,6.93609738437e-05
معذوری,7.70178164997e-05
معراج,2.08526097826e-05
معراجش,7.27164883803e-08
معراجند,7.85127637114e-09
معراجی,5.75934428928e-06
معراجیان,6.12486340265e-08
معراجیست,9.96214380974e-08
معربد,1.92921563633e-06
معربدان,6.47422706457e-06
معرس,3.34326508016e-07
معرض,1.04970520724e-06
معرضا,9.30609732001e-07
معرضی,2.97453340611e-05
معرفت,0.000111234981757
معرفتش,4.99222688946e-07
معرفتی,1.91752073184e-07
معرفت‌هارون,7.37986398975e-09
معروف,2.40167338255e-09
معروفم,2.56161156987e-06
معروفیی,6.84075741469e-09
معرکه,3.76743867853e-05
معزمانه,6.83780792319e-10
معزمی,9.86943745245e-08
معزول,3.44553406964e-06
معزولست,1.37271905184e-08
معزولی,1.50175596584e-08
معسکری,3.22693141487e-09
معشر,5.36451448606e-07
معشرا,1.09521084079e-07
معشوق,0.000346495263426
معشوقان,8.2704835287e-07
معشوقست,4.63818393633e-07
معشوقم,1.66028579866e-07
معشوقند,9.38822294767e-10
معشوقه,0.000152617575856
معشوقی,2.07931123995e-06
معصره,5.05067260777e-09
معصره‌ای,3.66516027123e-09
معصره‌ها,8.52528834512e-07
معصفر,6.66584933306e-07
معصوم,2.67947770524e-07
معصومان,9.44947704788e-08
معصیت,3.24324833167e-05
معطر,4.70190081931e-05
معطرست,3.15318323064e-06
معطل,6.26133531485e-07
معطی,1.36917032652e-06
معظم,3.75834167456e-06
معظمی,1.58166130888e-07
معفو,8.63427767058e-07
معقل,1.44983213902e-07
معقول,1.06476005351e-05
معقولات,3.16334699944e-08
معقولی,3.84025079379e-07
معلا,4.36780209756e-06
معلاست,5.37332759711e-07
معلاق,5.95011594628e-09
معلق,1.41580094121e-05
معلم,2.86971666433e-06
معلمت,2.57762926946e-07
معلول,1.35078769947e-10
معلوم,6.26600624608e-05
معلومش,4.96746153478e-06
معلومی,1.54056504077e-08
معلوم‌ست,5.7911553321e-07
معما,0.000334716116833
معمار,9.08996010816e-07
معماریست,5.67855397854e-09
معمایی,1.17603244268e-05
معماییست,1.88381806722e-05
معمور,6.32382471136e-05
معمورت,1.1635763519e-06
معمورم,2.81791576915e-06
معموری,2.76205857309e-07
معنانا,4.91008189741e-10
معنبر,2.87422209032e-05
معنوی,5.4768872356e-05
معنی,0.000139973235236
معنیست,1.0227495217e-09
معنیش,2.7408232658e-08
معنی‌ست,1.48159146786e-06
معه,4.62891826592e-08
معهود,1.19333296039e-07
معهوده,9.18176532536e-09
معو,4.6482557753e-07
معود,9.39577973099e-07
معودند,3.45484365704e-07
معک,3.63834287315e-05
معکوسست,9.68644656062e-09
معی,4.88070468731e-08
معیشت,0.000152150359931
معیشته,6.83135595027e-10
معین,1.90118958838e-05
معینا,4.79817847625e-09
معینت,4.84018569733e-09
معینست,3.84478105541e-07
معینند,2.73924364017e-07
مغارب,6.41556206713e-07
مغاره,1.91819161809e-08
مغان,0.00183755481892
مغانم,0.000159465112237
مغانه,3.71823866256e-05
مغانه‌ست,6.94719565971e-07
مغاک,3.65314840635e-05
مغبون,3.18222258616e-07
مغبچه,5.98618873632e-05
مغبچه‌ای,0.000100826479401
مغبچگان,0.00018361216167
مغبچگانم,7.07440082593e-05
مغتربا,0.0
مغتنم,4.0830004963e-05
مغتنما,1.46394085757e-06
مغرب,5.66392243103e-06
مغرس,7.62164472576e-07
مغرق,2.25170554904e-05
مغرور,9.16753636466e-05
مغروری,7.9556397301e-05
مغز,1.40803955398e-05
مغزت,3.68794562097e-07
مغزست,6.21663443396e-07
مغزم,1.80914008741e-06
مغزها,4.70509668704e-07
مغزهاست,2.86688233893e-07
مغزی,4.80892798528e-07
مغزیت,1.0892966699e-07
مغزینترم,2.12594727612e-07
مغسول,5.98435173491e-07
مغفر,2.48884059079e-07
مغفرت,8.48829940731e-07
مغفور,3.28959964272e-08
مغفوری,3.14470917105e-06
مغل,2.5304263787e-09
مغلاق,3.03529977261e-11
مغلطه,1.55701642366e-05
مغلق,8.82884583323e-07
مغلوب,3.01726117371e-07
مغلوبم,1.91537040865e-07
مغلول,1.81648594542e-07
مغمود,2.74803053554e-07
مغمور,1.85507506037e-07
مغموری,1.3561607142e-07
مغناطیس,1.65677087868e-06
مغنما,1.14422120981e-08
مغنی,2.52013695919e-05
مغیلان,4.00044491752e-05
مغیلانت,2.90208025062e-07
مغیلانم,1.87905740592e-06
مغیلانی,1.27019429624e-06
مفارقت,1.01402482466e-06
مفاز,3.02150973652e-07
مفازه,4.52723101329e-08
مفاصل,2.1412936614e-07
مفاصلم,1.64966321819e-06
مفاعلن,0.0
مفاعیلن,0.0
مفت,3.41285828788e-07
مفتاح,3.4732151837e-05
مفتاحه,8.5806114247e-13
مفتتن,7.495763589e-07
مفتتنست,2.2321272109e-07
مفتح,3.67879689418e-05
مفتخر,1.56013078332e-09
مفتخرا,3.63447053332e-09
مفترستم,4.57880742978e-09
مفتست,4.00782711944e-07
مفتشان,2.15436809662e-08
مفتضح,8.63338683239e-12
مفتعلن,1.01613560782e-06
مفتوح,2.89154551577e-07
مفتول,2.69626996694e-05
مفتولت,2.37324226287e-06
مفتون,7.19201487974e-06
مفتونش,8.42326258469e-09
مفتونی,8.42605774819e-08
مفتکر,1.50605479588e-07
مفتی,0.000235933961405
مفخر,8.56653115147e-06
مفخرا,3.53907730291e-08
مفر,1.37924522959e-08
مفرح,2.70258188137e-05
مفرد,5.9835381805e-09
مفردها,5.92746539152e-08
مفرست,3.39884364053e-05
مفرستم,3.23650834916e-07
مفرش,7.07129129484e-06
مفرشم,1.39991282306e-05
مفرشی,4.66238254127e-08
مفرش‌های,1.96164062213e-07
مفرط,2.80917342806e-07
مفرق,1.29059322336e-09
مفرما,8.38860613867e-05
مفرمای,6.36781013149e-07
مفروش,0.000433104029882
مفروشید,2.03145973009e-07
مفری,1.99796211797e-07
مفریب,4.69974122884e-07
مفریبان,6.44926947236e-07
مفزا,4.34805264456e-07
مفزای,4.63718794742e-08
مفسدان,4.07295752566e-07
مفسران,7.62831182604e-08
مفسقه,1.62193227748e-06
مفسود,1.0620013994e-09
مفشار,6.6380581493e-07
مفشان,4.83477700747e-05
مفضل,3.56833076019e-07
مفضلی,3.47095796959e-07
مفطر,1.84229760414e-06
مفعول,8.88863397544e-09
مفقود,5.66803683597e-13
مفلس,6.3259446029e-05
مفلسان,2.18070494392e-05
مفلسانیم,4.06684748013e-05
مفلسم,2.57328040792e-05
مفلسکان,2.6286778003e-07
مفلسی,8.29588544071e-05
مفلوج,1.79401532749e-09
مفلوجی,6.6992987705e-09
مفهوم,1.78192801473e-06
مفکن,0.000114406966113
مفکنش,3.9618539358e-07
مفکنم,6.03112918509e-07
مفیق,7.8676585732e-07
مقابل,1.50075048698e-05
مقابلم,1.17835859478e-07
مقابله,7.00717648654e-05
مقابلی,8.02544605109e-09
مقاتل,8.51427043335e-08
مقاسا,5.41258351455e-08
مقال,2.36386202453e-05
مقالا,1.18663727245e-07
مقالات,9.87248087861e-07
مقالت,8.36075597452e-07
مقام,0.000209876892779
مقامات,0.000126299385697
مقامت,3.74684149445e-07
مقامر,2.97522552616e-07
مقامردل,1.44802189205e-08
مقامرزاده‌ای,2.03650790149e-08
مقامست,5.94625649233e-07
مقامش,2.0456538599e-05
مقامم,2.05300131291e-06
مقامه,2.31618999479e-07
مقامی,0.000131701186032
مقاومت,1.51857575287e-08
مقبل,4.75157971257e-05
مقبلان,9.08906102581e-07
مقبلترین,2.86235951269e-08
مقبلست,2.0021813116e-07
مقبلم,2.13880172899e-07
مقبلی,1.38816836619e-06
مقبل‌ست,9.74465856268e-08
مقبول,0.000115205237651
مقت,2.68730560688e-07
مقتبس,1.1207028806e-07
مقتبسانند,1.06706612023e-07
مقتدا,3.63539983495e-05
مقتربا,1.01792447192e-10
مقترن,5.30350121665e-07
مقتضای,4.40521011854e-07
مقتل,3.13466702333e-07
مقتنیا,8.93015353977e-11
مقتول,4.17519160899e-05
مقدار,9.91448196828e-06
مقدارت,8.62121860376e-07
مقدارست,8.30633269794e-09
مقدارش,1.014259985e-06
مقداری,4.52404384436e-05
مقدر,2.02270526668e-05
مقدرست,1.00489570539e-06
مقدس,2.7282785436e-05
مقدسی,3.61851479668e-07
مقدم,0.000111330084508
مقدمست,1.23126666571e-06
مقدمش,2.58527835672e-05
مقدور,2.12988448858e-05
مقذریست,5.86067506718e-09
مقراض,1.80961972137e-05
مقرب,4.74565791502e-07
مقربان,2.51002082389e-06
مقرر,2.11065463426e-05
مقرریست,5.73688895261e-11
مقرنس,2.55994730516e-05
مقرون,5.12185026721e-07
مقرونست,6.96367003661e-07
مقری,9.82383987912e-07
مقسم,1.11029311282e-05
مقسوم,9.65790544685e-09
مقصد,0.000111387474779
مقصدی,3.45150680751e-05
مقصر,4.568212238e-07
مقصرست,8.69635990044e-07
مقصرم,3.38997822384e-05
مقصریم,1.59112718418e-08
مقصود,0.000309676934326
مقصودست,3.57991493351e-07
مقصودش,3.56456743443e-07
مقصودها,9.67866716774e-07
مقصودی,1.64658816434e-06
مقصور,2.39912007476e-07
مقضی,2.63434461228e-07
مقعد,2.77340968516e-06
مقل,5.76718784111e-07
مقلتی,9.12698209126e-07
مقلد,2.63420318632e-05
مقله,3.61318275274e-05
مقلوب,4.18898259471e-06
مقنعه,1.00747276341e-06
مقنن,7.91894186733e-09
مقهور,3.45974732739e-07
مقید,7.13149703944e-07
مقیدم,1.90685411129e-07
مقیم,0.000114918227162
مقیمان,4.11400233189e-05
مقیمست,4.5331973368e-07
مقیمم,1.07591844402e-06
مقیمی,4.70050385192e-08
مل,2.30418952065e-05
ملئت,4.08007948794e-08
ملا,8.2379917804e-08
ملاء,1.30367543892e-06
ملات,0.0
ملاح,0.000126488807503
ملاحا,1.48811071231e-10
ملاحت,0.000129079602958
ملاحتش,7.50404078445e-07
ملاحته,3.29624406669e-06
ملاحت‌های,6.06644344088e-07
ملاحه,0.0
ملازم,1.8781229568e-07
ملازمان,4.82107091367e-05
ملازمت,7.79204838889e-05
ملازمتت,3.55992976389e-05
ملاف,2.7892290473e-05
ملاقات,4.07014570003e-05
ملاقاتست,2.79901774437e-08
ملاقاتش,4.35191863004e-07
ملال,7.44691273654e-05
ملالا,0.0
ملالت,0.000230392357106
ملالتست,4.34985681294e-08
ملالت‌ها,3.04939739067e-05
ملالش,1.05271544312e-06
ملالم,6.20017173859e-07
ملالکم,1.47986983924e-12
ملالی,2.28915849044e-05
ملام,4.7979026629e-07
ملامت,0.000193230117593
ملامتت,1.62497552637e-07
ملامتست,1.46730321578e-06
ملامتش,1.97640283327e-06
ملامتم,5.55463876836e-06
ملامتگو,0.000110033497863
ملامتگوی,4.6474554716e-07
ملامتی,3.01057046636e-07
ملامت‌ست,3.76872730506e-08
ملامت‌ها,1.00574622003e-06
ملامت‌های,6.7149822409e-08
ملامه,4.31736280161e-05
ملایک,3.2675775781e-05
ملایکه,6.70064219202e-09
ملت,6.2855797301e-05
ملتقانا,0.0
ملتمس,1.96787288695e-05
ملتمسی,4.45154791504e-05
ملت‌ها,2.44340008483e-07
ملحد,1.08289233491e-07
ملحدان,1.45856436837e-07
ملحدشکل,2.88572028412e-05
ملحدی,2.64853835227e-07
ملحق,1.87575346486e-05
ملخ,3.7818138556e-06
ملخ‌ها,1.3908175794e-08
ملرز,1.23096683593e-06
ملزم,1.39955637597e-06
ملزوم,5.74129547661e-08
ملعب,4.82747672457e-07
ملعون,2.51054017482e-09
ملمع,8.75285790103e-05
ملهب,3.44361550341e-11
ملهم,1.73702111905e-05
ملوث,9.15346514872e-09
ملول,8.96631927626e-05
ملولان,1.16869263074e-06
ملولانند,5.63495310701e-07
ملولانه,3.26030099384e-11
ملولت,3.36804311277e-07
ملولست,1.9522726346e-07
ملولستی,1.26981513667e-07
ملولم,6.37678663442e-05
ملولی,7.88820221597e-06
ملولیت,2.5370111807e-07
ملولید,4.64402894318e-07
ملولیست,1.9211740406e-09
ملولیم,4.39483101645e-05
ملولی‌های,1.2308770133e-07
ملوک,1.13137625691e-06
ملوکاتش,7.03189320503e-08
ملوکان,2.23181657183e-07
ملوکانند,2.18878152628e-06
ملوکانه,1.98482380974e-07
ملک,0.000393177581608
ملکا,2.96345499276e-06
ملکان,7.73101769319e-07
ملکانی,7.11336966679e-07
ملکانید,2.07925580251e-07
ملکت,3.23757361127e-05
ملکست,5.59040669016e-07
ملکش,4.52849524355e-05
ملکم,2.8211547605e-06
ملکند,6.83882658396e-07
ملکوت,4.79527561085e-05
ملکوتست,1.15255660977e-07
ملکوتش,5.28622469308e-05
ملکی,1.1060139807e-05
ملکیست,2.03566546924e-08
ملک‌ها,1.79638924663e-06
ملی,5.30022804187e-07
ملیح,1.08550946506e-05
ملیحا,1.19532964659e-07
ملیحان,8.67129330025e-07
ملیحی,3.92394061839e-07
ملیست,8.86142138775e-08
ملیک,1.98121865033e-05
ملیکنا,6.29686607274e-08
مما,5.60612951518e-08
ممات,2.91358510199e-08
مماتش,2.87348321138e-08
ممارات,3.32490202502e-07
ممالا,1.74556114542e-07
ممالک,8.6645463464e-05
ممان,7.21726807294e-07
ممتاز,3.46553333505e-07
ممتازی,8.75200817911e-07
ممتثلا,1.13267852207e-11
ممتحن,4.23075587187e-06
ممتحنم,5.29041545224e-07
ممتحنند,9.00804402412e-07
ممدد,3.29373428839e-07
ممدود,1.87707270061e-05
ممرد,1.39969507954e-09
ممزوجم,8.55058172238e-08
ممسک,1.93717103801e-06
ممل,9.584116033e-12
مملوک,2.88082131498e-05
مملکت,2.45986782695e-05
مملکتت,1.52820105837e-07
مملکتی,8.5820074305e-08
ممن,1.00821078823e-09
ممنونست,7.04346812648e-07
ممکن,5.34836280131e-05
ممکناتست,8.24723815026e-09
ممکنست,1.05234703632e-06
ممیز,2.55538285999e-07
ممیزی,3.05969103891e-07
من,0.00445718114895
منا,6.88948732457e-06
مناجات,1.26623800992e-05
مناجاتت,7.83186823304e-08
مناجاتست,7.24471862443e-06
مناجاتی,1.03511321057e-07
مناجیا,2.76067889813e-09
مناجیکم,1.29164897678e-12
مناخ,4.69504561026e-07
مناخوسی,3.10615244425e-13
منادی,5.22010638876e-07
منادیا,1.82351224287e-08
منادیکم,0.0
منارش,6.53469738569e-08
منارم,1.23119775414e-06
مناره,4.29660916347e-06
مناره‌هاست,9.55385346517e-07
مناز,4.23184450538e-05
منازل,1.09654756985e-05
مناسب,1.35135397484e-06
مناسبت,1.79438748298e-06
مناصا,2.73781454401e-07
مناصح,4.57331098633e-07
مناع,2.70447946301e-05
منافق,2.34994387532e-05
منافی,5.0905945345e-05
مناقض,1.16918251185e-07
مناقضات,9.06888891922e-10
منال,0.00010588168016
منام,1.33817014141e-06
منامی,4.62906975528e-05
منان,2.92235379779e-07
مناهی,6.89026697428e-07
منبت,2.84973878939e-07
منبر,3.44203888726e-05
منبرست,1.77948779827e-08
منبرش,1.07355898324e-07
منبرها,7.11187457323e-08
منبری,9.09986052224e-08
منبع,3.99090719331e-07
منبعش,6.17326543951e-05
منبل,4.33472794437e-07
منبلان,3.91615781e-07
منبلانم,0.0
منت,0.000358208662235
منتست,2.49114369862e-07
منتش,1.21780685454e-07
منتظر,2.02841160241e-05
منتظران,7.9792541615e-07
منتظرانند,1.33664608423e-08
منتظرش,1.1854873576e-07
منتظرم,1.03797247523e-06
منتظرند,2.26314515904e-05
منتظریم,4.91414406902e-05
منتفی,1.88353125059e-07
منتقل,9.76258464752e-08
منتقلا,3.21493883003e-11
منتها,3.04670644578e-06
منتهات,4.06116830401e-07
منتهای,1.87763030065e-05
منتهایی,1.2209381535e-06
منتهی,2.04510240159e-11
منتی,2.941791084e-07
منثور,2.29491331483e-08
منجذب,4.43608832014e-08
منجس,2.10681094782e-07
منجم,1.56821439376e-05
منجمان,5.62719140368e-07
منجمدیم,2.316081285e-08
منجنیق,6.73808861081e-07
منحنی,2.12880645994e-05
منحوس,1.91162990884e-07
منخسف,7.99834540475e-08
مند,2.46699165784e-05
مندم,1.51570825191e-06
مندیش,3.17094871797e-07
مندیلی,4.06352447436e-08
مندیها,5.73072020056e-13
منذ,1.42964326183e-05
منزل,0.000700840438656
منزلا,4.34096314387e-07
منزلت,1.33258741993e-06
منزلتی,4.29567577446e-07
منزلست,2.02007265029e-06
منزلش,1.0076470192e-06
منزلم,6.05732259577e-07
منزلگاه,1.20527307438e-07
منزلگه,0.000103295067886
منزلگهی,5.79842498136e-09
منزلی,2.63236549905e-05
منزلیست,1.71816332349e-07
منزل‌ها,2.08825540299e-05
منزل‌هات,2.38327688551e-07
منزل‌های,7.84518726101e-08
منزل‌هایلست,4.52643489921e-07
منزه,6.28676832191e-07
منزویست,4.18371927629e-05
منست,4.86150984885e-05
منستی,8.05587379537e-07
منسوخ,4.87295003993e-06
منش,0.000107742393995
منشاء,8.20884771198e-09
منشان,2.09998533506e-06
منشانید,7.09671522235e-13
منشانیدش,3.19296623477e-07
منشور,4.58975343448e-05
منشورم,4.05252063464e-06
منشورنا,7.68911634282e-07
منشوری,9.93987165547e-08
منشی,9.10121117817e-07
منشین,8.32963505784e-05
منصب,5.65989102435e-05
منصبش,3.30938148e-09
منصبی,3.79389239229e-07
منصفان,1.92380627995e-09
منصفی,8.81575204424e-08
منصور,0.000151671661668
منصورم,5.44337683586e-07
منصورند,2.3586236869e-08
منصوروار,1.76752790948e-06
منصورکم,1.23310415247e-10
منصوری,2.73262746295e-06
منطفی,4.53935584087e-07
منطق,1.59017408934e-05
منطقش,3.08862453409e-07
منطوی,3.27026554115e-07
منظر,0.000175552670401
منظرست,4.07529400528e-08
منظرش,4.85889933864e-08
منظرم,9.03716472996e-07
منظره,5.34385272104e-08
منظرک,1.32388052752e-09
منظرگاه,8.30590369589e-08
منظری,2.91047465787e-05
منظریست,1.92584903837e-07
منظم,0.0
منظور,7.08766899402e-05
منظورت,3.91086330962e-07
منظوری,8.44505739342e-06
منظوم,6.61156701582e-06
منع,0.000139688921737
منعت,7.54216209772e-07
منعش,1.95565023466e-05
منعم,0.000123314562772
منعمان,4.22488958674e-05
منعمم,4.20374635799e-05
منعی,6.94528065047e-07
منع‌ها,2.89743413324e-07
منفعت,4.36956950428e-08
منقاد,1.44183369057e-06
منقادست,6.5919485198e-08
منقادم,2.05036793515e-10
منقار,9.13655490018e-05
منقارش,4.21979537303e-05
منقش,8.5081466966e-05
منقطع,3.48113306173e-06
منقل,1.66482156247e-06
منقوش,4.46434886181e-07
منقول,6.38525978501e-11
منم,0.000189469022659
منما,0.000120923468951
منمای,1.81324960493e-06
منن,1.53254135263e-06
منند,2.66114054272e-06
مننیم,2.45689149855e-07
منه,8.76954657431e-05
منها,4.35736378205e-07
منهاج,1.23035508714e-07
منهج,2.23513311593e-05
منهزم,6.13065601976e-05
منهم,1.52267257368e-07
منور,9.83667873674e-05
منورد,3.64331043237e-08
منورست,2.19790847611e-06
منورم,7.60331980689e-07
منوریم,2.64042488444e-08
منوش,1.60926211257e-06
منوشان,5.65506589244e-05
منک,6.19056905518e-06
منکر,5.10281976428e-05
منکران,2.56251000861e-05
منکرانت,8.79185654713e-08
منکرت,4.18239627057e-08
منکرست,9.38940554151e-09
منکرش,1.41794052049e-06
منکرند,3.91152144626e-07
منکری,2.80404038724e-06
منکریست,6.30923127471e-07
منکریم,2.71804662921e-08
منکس,5.60454629992e-07
منکم,3.44369058848e-06
منگ,2.52179490379e-07
منگر,1.8942500516e-05
منگرید,4.51635657169e-07
منگینک,3.86484333213e-07
منی,0.000160905295098
منیتی,7.26128779032e-07
منیر,1.80079394339e-05
منیرا,2.08630191056e-07
منیرانم,5.22358547375e-07
منیرت,1.64530156162e-07
منیرش,8.10777477151e-08
منیری,3.45771656266e-08
منیرید,1.02833804188e-09
منیست,3.65987280317e-07
منیم,1.32202247154e-08
منیوش,2.51420851229e-05
من‌ها,5.07052149126e-09
مه,0.000460362491743
مها,1.04881843693e-05
مهابت,1.82461852442e-07
مهار,4.67469646806e-06
مهارست,4.32469971418e-08
مهارم,1.03190035201e-07
مهاره,3.86540750027e-07
مهاری,4.53539420985e-08
مهارید,4.95909511676e-08
مهان,1.16476514448e-07
مهتاب,2.45455850695e-05
مهتابش,1.29092698107e-06
مهتابم,4.17473733147e-07
مهتابی,1.94931547878e-05
مهتر,8.49118351741e-06
مهتران,1.38581109582e-07
مهترشان,6.43346398775e-08
مهتری,1.3568054749e-06
مهتریم,8.02167392516e-07
مهجتنا,4.50234784352e-10
مهجور,1.13178817699e-06
مهجوران,1.48194240678e-06
مهجورم,2.13182481827e-05
مهجوری,6.09896169703e-05
مهد,2.65075972814e-05
مهدی,3.47485710772e-05
مهذب,1.39973007659e-06
مهر,0.000647039021031
مهرآیینم,5.93548889467e-05
مهراس,5.21516586535e-08
مهرافروز,5.17731292203e-05
مهرافزای,5.21666779333e-07
مهرافزایت,1.32529926736e-07
مهراندوز,4.07191416834e-10
مهرانگیز,7.89788557022e-08
مهربان,0.000118445625429
مهربانان,5.78251843579e-05
مهربانت,7.55587708983e-06
مهربانست,6.53768139916e-06
مهربانستی,5.68417157276e-07
مهربانم,1.35180993756e-06
مهربانی,3.39065422152e-05
مهرت,6.70384574611e-05
مهرتر,2.22847885726e-07
مهرست,2.3111763539e-06
مهرش,1.20106908537e-06
مهرم,4.05370386942e-07
مهره,3.52234868122e-05
مهرها,1.23200980017e-06
مهره‌ات,1.97205228838e-08
مهره‌ای,1.38468170678e-06
مهره‌ایم,9.83701268993e-08
مهرورزان,5.45811628762e-05
مهرورزی,7.82954920577e-05
مهرپرور,7.9510345143e-05
مهرگسل,5.13630210045e-05
مهرگیا,3.23494112553e-07
مهرگیاه,1.99320950204e-05
مهری,9.78198786141e-07
مهریت,3.43597674217e-07
مهریست,4.33101284374e-06
مهست,5.82488921553e-08
مهش,2.53137604352e-05
مهل,3.17007649582e-05
مهلت,7.98908757863e-05
مهلتم,4.4282034894e-05
مهلتی,3.46936713172e-05
مهلش,1.52972803687e-07
مهلکتر,1.14836234505e-07
مهلکی,3.04217999668e-08
مهم,2.66114964907e-06
مهمات,2.11678446153e-05
مهمان,6.0701807214e-05
مهمانان,3.97220948652e-07
مهمانتر,1.20559141571e-07
مهمانم,8.39888708854e-08
مهمانند,2.89211750152e-09
مهمانی,1.20507312746e-07
مهمانیم,2.15311974641e-07
مهمل,6.53120272927e-08
مهملا,6.89685884287e-10
مهموز,1.37066697701e-07
مهموزم,5.12216723753e-08
مهنا,5.00931030831e-07
مهند,9.61906334166e-08
مهندس,6.66815976095e-05
مهندسی,4.51041886107e-07
مهه,3.57289928073e-07
مهی,7.00603993913e-06
مهیا,1.72974618225e-05
مهیاست,2.79530094314e-05
مهیت,2.5757526435e-09
مهیجست,3.8213281497e-09
مهیم,7.86560044518e-05
مهیمنا,3.80042269403e-05
مهیمنی,0.0
مهین,3.18332969977e-06
مه‌ای,1.08044257201e-06
مه‌تر,8.46677938421e-07
مه‌ها,3.2462147426e-07
مو,6.38425591479e-05
موات,1.06671230153e-07
مواجهه,7.20500201107e-07
مواسا,9.80102362552e-07
مواسی,3.9824202658e-07
مواصلت,8.58979262006e-08
مواعید,4.61065142271e-05
موافق,4.81286895886e-05
موافقت,9.41170918434e-07
موافقتم,7.02382040092e-09
موافقت‌هاست,1.22523500108e-07
موافقست,3.7762454108e-08
مواهب,5.2633112897e-05
موت,7.30528313752e-07
موتانا,1.3075589325e-08
موتم,1.514960559e-06
موتوا,2.95718922618e-07
موتکم,8.25726493378e-13
موتی,4.8423879403e-07
موج,0.000119144535155
موجب,1.65660679164e-05
موجت,1.79042137404e-08
موجست,4.48786603347e-07
موجش,4.05991842222e-09
موجم,3.49171835029e-07
موجند,9.2597943027e-09
موجه,8.49680983206e-05
موجود,1.60649566541e-05
موجی,1.3635732277e-06
موج‌ها,4.92869043109e-07
موج‌های,1.13327103593e-06
موحدان,1.07508827356e-06
مودت,4.3488098212e-06
مور,7.55581575976e-05
موران,5.16193073547e-06
مورانند,9.50803291252e-05
مورز,8.27849946077e-05
مورش,2.33555535773e-05
مورم,2.04588326469e-05
مورند,6.41111181081e-08
موروث,1.56604120497e-05
مورود,1.39236804307e-09
مورچه,6.36424293491e-07
مورچه‌ای,3.24289767405e-07
موری,2.20328200781e-05
موزون,6.30022651245e-05
موزونات,4.42298360525e-09
موزونت,6.35981804491e-08
موزونست,2.0327802758e-06
موزونند,1.30273307066e-09
موزونی,8.40472486539e-07
موست,3.02779222361e-05
موسعون,0.0
موسقی,6.35882192635e-09
موسم,0.000438272977556
موسمی,0.00011472051974
موسوس,4.26940319818e-05
موسوسی,8.98550425053e-07
موسوی,2.56773153741e-07
موسی,5.81197667152e-05
موسیست,2.31007066317e-06
موسیستم,6.10657265648e-08
موسیقار,1.51772014096e-07
موسیی,2.18148889728e-06
موسییم,6.58078344592e-09
موش,7.2171347283e-06
موشان,5.64939724798e-08
موشکاف,1.98535369752e-08
موشکی,6.03950948994e-08
موصوف,2.08793411572e-07
موصولا,0.0
موصی,3.20019312602e-07
موضع,2.69573684485e-06
موضعی,1.69689018927e-07
موعد,4.0912477317e-05
موعظه,1.09358208233e-05
موعود,1.64697083558e-07
موفا,4.53906650117e-07
موفق,8.39637499308e-10
موفور,9.23448626345e-08
موقد,3.90446388648e-07
موقع,1.36476752421e-06
موقف,6.01262717568e-07
موقفم,1.8289967098e-06
موقود,4.63287585136e-08
موقوف,4.87514688073e-05
مول,1.95431799152e-07
مولا,2.39071746712e-06
مولائی,4.04334755131e-07
مولانا,1.87113352459e-06
مولاناست,4.43525344055e-08
مولای,2.41668909141e-06
مولایم,7.8544287682e-08
مولد,7.20712197929e-07
مولعی,6.83945729724e-07
مولودی,1.45805606123e-07
مولوی,3.19526183366e-05
مولی,4.26633176384e-06
مولیان,4.37673847673e-05
موم,4.31082127805e-05
مومم,1.3460041928e-06
مومی,2.81003243921e-06
مومیایی,0.000134317330495
موم‌اند,2.36039138151e-07
مونس,0.000189584866135
مونسی,3.33425220396e-05
موهبت,3.92033572792e-05
موهبتم,4.88008730298e-08
موهبتی,2.66532505019e-05
موهوم,4.15898974724e-05
موکب,1.77558661013e-07
موکبش,3.93166877528e-07
موکشان,6.57197291734e-07
موکل,4.3574092839e-07
موکلان,1.21891482957e-08
موکلیست,1.61030545185e-07
موی,0.000195167544225
مویت,2.03186510119e-05
موید,3.32754903275e-07
مویز,3.72364677978e-07
مویست,2.83845126424e-09
مویش,2.60437682423e-06
مویم,1.04198534845e-06
مویه‌های,3.07895191267e-05
مویی,0.000127496290344
موییت,5.50579114425e-07
موییست,4.10344429113e-05
موییش,1.48369597853e-08
موییم,9.84526693379e-07
موی‌ها,3.58811695401e-08
مِهتری،,5.23108408138e-08
مپا,1.83653936277e-09
مپالا,2.37289460071e-07
مپای,5.45272297634e-07
مپذیر,1.32063090346e-07
مپر,4.97688837135e-06
مپران,1.09013007754e-06
مپرس,0.000484376132988
مپرست,7.66131245201e-08
مپرسش,9.07676172545e-07
مپرسم,2.21776007218e-06
مپرسید,3.78182949038e-07
مپرسیدش,6.44483263415e-08
مپرهیز,9.47719410625e-08
مپرور,1.86394118087e-09
مپز,1.92027817262e-05
مپسند,7.6669587174e-05
مپندار,4.79863446737e-06
مپوش,5.24843121713e-06
مپوشان,1.1261154713e-05
مپوی,3.1390737388e-05
مپیرای,2.75150511543e-05
مپیما,1.7238634824e-07
مپیمای,3.51739057126e-07
مپیچ,5.59473437049e-05
مپیچان,1.9753678839e-06
مپیچید,9.95264776229e-11
مچشان,6.31553972856e-07
مچشانش,3.08200487525e-09
مچین,2.24436219255e-07
مژ,2.31233270886e-07
مژده,0.000352300323129
مژده‌ای,7.26831225966e-05
مژده‌ها,2.01121757553e-05
مژده‌هاست,2.56863405961e-07
مژدگانی,9.51908691903e-05
